asv,Kingdom,Phylum,Class,Order,Family,Genus
asv4314,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,NA,NA
asv4315,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA
asv4316,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Gven-F17,NA
asv4317,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
asv4318,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv4319,Bacteria,Chloroflexi,KD4-96,NA,NA,NA
asv4320,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv4321,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Tistlia
asv4322,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Limibacillus
asv4323,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA
asv4324,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4325,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Allostreptomyces
asv4326,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,NA
asv4327,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter
asv4328,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera
asv4329,Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,Eurycoccales Incertae Sedis,Synechococcus PCC-7336
asv4330,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
asv4331,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Zeaxanthinibacter
asv4332,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA
asv4333,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax
asv4334,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv4335,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207
asv4336,Bacteria,Acidobacteriota,Subgroup 26,NA,NA,NA
asv4337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,NA
asv4338,Bacteria,Myxococcota,bacteriap25,NA,NA,NA
asv4339,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,MBIC10086
asv4340,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Endothiovibrio
asv4341,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera
asv4342,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,NA
asv4343,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,NA,NA
asv4344,Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,NA,NA
asv4345,Bacteria,Sumerlaeota,Sumerlaeia,NA,NA,NA
asv4346,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,NA,NA
asv4347,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NA,NA
asv4348,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv4349,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,NA
asv4350,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Maricurvus
asv4351,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA
asv4352,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2
asv4353,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
asv4354,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,NA
asv4355,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
asv4356,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,NA,NA
asv4357,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA
asv4358,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureicoccus
asv4359,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas
asv4360,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
asv4361,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,NA,NA
asv4362,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,NA
asv4363,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Moritellaceae,Paramoritella
asv4364,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Moritellaceae,Paramoritella
asv4365,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Kistimonas
asv4366,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA
asv4367,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,NA
asv4368,Bacteria,Myxococcota,Polyangia,VHS-B3-70,NA,NA
asv4369,Bacteria,NA,NA,NA,NA,NA
asv4370,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
asv4371,Bacteria,SAR324 clade(Marine group B),NA,NA,NA,NA
asv4372,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula
asv4373,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,NA
asv4374,Bacteria,NA,NA,NA,NA,NA
asv4375,Bacteria,Chloroflexi,SL56 marine group,NA,NA,NA
asv4376,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA
asv4377,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv4378,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA
asv4379,Bacteria,Desulfobacterota,Desulfuromonadia,NA,NA,NA
asv4380,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4381,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula
asv4382,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4 marine group,NA,NA
asv4383,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,NA
asv4384,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter
asv4385,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
asv4386,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA
asv4387,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353 marine group,NA,NA
asv4388,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,Desulfatiglandaceae,Desulfatiglans
asv4389,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA
asv4390,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA
asv4391,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas
asv4392,Bacteria,Margulisbacteria,NA,NA,NA,NA
asv4393,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,NA
asv4394,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55
asv4395,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
asv4396,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella
asv4397,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv4398,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
asv4399,Bacteria,Cyanobacteria,Cyanobacteriia,NA,NA,NA
asv4400,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,NA
asv4401,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv4402,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv4403,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus
asv4404,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
asv4405,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium
asv4406,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
asv4407,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus
asv4408,Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,Eurycoccales Incertae Sedis,Synechococcus PCC-7336
asv4409,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus
asv4410,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA
asv4411,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA
asv4412,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,NA
asv4413,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadales Incertae Sedis,Eilatimonas
asv4414,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv4415,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
asv4416,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv4417,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Gven-F17,NA
asv4418,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
asv4419,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
asv4420,Bacteria,Planctomycetota,OM190,NA,NA,NA
asv4421,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA
asv4422,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA
asv4423,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
asv4424,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
asv4425,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA
asv4426,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA
asv4427,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
asv4428,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group
asv4429,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
asv4430,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Caminicellaceae,Paramaledivibacter
asv4431,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,NA,NA
asv4432,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium
asv4433,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,NA
asv4434,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv4435,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353 marine group,NA,NA
asv4436,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Symphothece PCC-7002
asv4437,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA
asv4438,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter
asv4439,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4440,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora VP642b
asv4441,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
asv4442,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA
asv4443,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,Geitlerinema PCC-7105
asv4444,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadales Incertae Sedis,Eilatimonas
asv4445,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter
asv4446,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
asv4447,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
asv4448,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA
asv4449,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA
asv4450,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus
asv4451,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv4452,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv4453,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomicrobium
asv4454,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Eionea
asv4455,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
asv4456,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
asv4457,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA
asv4458,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA
asv4459,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans
asv4460,Bacteria,Desulfobacterota,NA,NA,NA,NA
asv4461,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium
asv4462,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Actibacter
asv4463,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv4464,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
asv4465,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,NA,NA
asv4466,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,NA
asv4467,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
asv4468,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
asv4469,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Candidatus Fritschea
asv4470,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus Entotheonella
asv4471,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4472,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NA,NA
asv4473,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,NA
asv4474,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1
asv4475,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nodularia PCC-9350
asv4476,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4477,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Propionigenium
asv4478,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv4479,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
asv4480,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
asv4481,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,NA,NA
asv4482,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Fuerstia
asv4483,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SCGC AAA164-E04
asv4484,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv4485,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
asv4486,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Kinneretia
asv4487,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium IMS101
asv4488,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus
asv4489,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
asv4490,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,NA
asv4491,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus
asv4492,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA
asv4493,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv4494,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus
asv4495,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas
asv4496,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,NA
asv4497,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,NA
asv4498,Bacteria,Proteobacteria,Alphaproteobacteria,Dstr-E11,NA,NA
asv4499,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA
asv4500,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus
asv4501,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
asv4502,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Candidatus Thiobios
asv4503,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Pelagibacterium
asv4504,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium
asv4505,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
asv4506,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4507,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA
asv4508,Bacteria,Proteobacteria,Gammaproteobacteria,D90,NA,NA
asv4509,Bacteria,Desulfobacterota,NA,NA,NA,NA
asv4510,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv4511,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,NA,NA
asv4512,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3
asv4513,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,NA
asv4514,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus
asv4515,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA
asv4516,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
asv4517,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA
asv4518,Bacteria,NA,NA,NA,NA,NA
asv4519,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,NA
asv4520,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,NA
asv4521,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora VP642b
asv4522,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SM23-30,NA
asv4523,Bacteria,Planctomycetota,NA,NA,NA,NA
asv4524,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Marinomonas
asv4525,Bacteria,Chloroflexi,KD4-96,NA,NA,NA
asv4526,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salinihabitans
asv4527,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Maricurvus
asv4528,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter
asv4529,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,NA,NA
asv4530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA
asv4531,Bacteria,Nitrospinota,P9X2b3D02,NA,NA,NA
asv4532,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
asv4533,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,NA
asv4534,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter
asv4535,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia
asv4536,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
asv4537,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Thalassobaculaceae,Thalassobaculum
asv4538,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,NA,NA
asv4539,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,NA
asv4540,Bacteria,Acidobacteriota,Subgroup 22,NA,NA,NA
asv4541,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv4542,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Sva1033,NA
asv4543,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,NA
asv4544,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea
asv4545,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
asv4546,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,NA
asv4547,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7 clade
asv4548,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7 clade
asv4549,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,NA,NA
asv4550,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA
asv4551,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus
asv4552,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Marine Methylotrophic Group 3
asv4553,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
asv4554,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA
asv4555,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
asv4556,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
asv4557,Bacteria,Acetothermia,Acetothermiia,NA,NA,NA
asv4558,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
asv4559,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,NA
asv4560,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Hephaestia
asv4561,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv4562,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,NA
asv4563,Bacteria,MBNT15,NA,NA,NA,NA
asv4564,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flagellimonas
asv4565,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14
asv4566,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Sva0081 sediment group
asv4567,Bacteria,Myxococcota,bacteriap25,NA,NA,NA
asv4568,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
asv4569,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
asv4570,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
asv4571,Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,Eurycoccales Incertae Sedis,Synechococcus PCC-7336
asv4572,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,NA,NA
asv4573,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
asv4574,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA
